Freq.	V(vout2)/V(vin)
2.03607860786068e+008	(4.40962114420106e+001dB,-3.50158387681787e+001°)
2.03645364536443e+008	(4.40958373016919e+001dB,-3.50215693054382e+001°)
2.03682868286818e+008	(4.40954631301865e+001dB,-3.50272993921087e+001°)
2.03720372037193e+008	(4.40950889275105e+001dB,-3.50330290281804e+001°)
2.03757875787568e+008	(4.40947146936808e+001dB,-3.50387582136112e+001°)
2.03795379537943e+008	(4.40943404287058e+001dB,-3.50444869485558e+001°)
2.03832883288318e+008	(4.40939661326004e+001dB,-3.50502152330272e+001°)
2.03870387038693e+008	(4.40935918053808e+001dB,-3.50559430669327e+001°)
2.03907890789068e+008	(4.40932174470541e+001dB,-3.50616704504630e+001°)
2.03945394539443e+008	(4.40928430576430e+001dB,-3.50673973835444e+001°)
2.03982898289818e+008	(4.40924686371551e+001dB,-3.50731238662249e+001°)
2.04020402040193e+008	(4.40920941856016e+001dB,-3.50788498985997e+001°)
2.04057905790568e+008	(4.40917197030042e+001dB,-3.50845754805292e+001°)
2.04095409540943e+008	(4.40913451893711e+001dB,-3.50903006122055e+001°)
2.04132913291318e+008	(4.40909706447161e+001dB,-3.50960252935860e+001°)
2.04170417041693e+008	(4.40905960690528e+001dB,-3.51017495247613e+001°)
2.04207920792068e+008	(4.40902214623934e+001dB,-3.51074733056954e+001°)
2.04245424542444e+008	(4.40898468247512e+001dB,-3.51131966365135e+001°)
2.04282928292819e+008	(4.40894721561433e+001dB,-3.51189195171178e+001°)
2.04320432043194e+008	(4.40890974565852e+001dB,-3.51246419475551e+001°)
2.04357935793569e+008	(4.40887227260849e+001dB,-3.51303639279170e+001°)
2.04395439543944e+008	(4.40883479646541e+001dB,-3.51360854582165e+001°)
2.04432943294319e+008	(4.40879731723129e+001dB,-3.51418065384992e+001°)
2.04470447044694e+008	(4.40875983490714e+001dB,-3.51475271687591e+001°)
2.04507950795069e+008	(4.40872234949395e+001dB,-3.51532473490674e+001°)
2.04545454545444e+008	(4.40868486099391e+001dB,-3.51589670793724e+001°)
2.04582958295819e+008	(4.40864736940784e+001dB,-3.51646863597753e+001°)
2.04620462046194e+008	(4.40860987473695e+001dB,-3.51704051902907e+001°)
2.04657965796569e+008	(4.40857237698329e+001dB,-3.51761235708863e+001°)
2.04695469546944e+008	(4.40853487614748e+001dB,-3.51818415016925e+001°)
2.04732973297319e+008	(4.40849737223092e+001dB,-3.51875589826947e+001°)
2.04770477047694e+008	(4.40845986523549e+001dB,-3.51932760139087e+001°)
2.04807980798069e+008	(4.40842235516162e+001dB,-3.51989925954660e+001°)
2.04845484548444e+008	(4.40838484201145e+001dB,-3.52047087272390e+001°)
2.04882988298819e+008	(4.40834732578649e+001dB,-3.52104244093095e+001°)
2.04920492049194e+008	(4.40830980648750e+001dB,-3.52161396417222e+001°)
2.04957995799569e+008	(4.40827228411610e+001dB,-3.52218544245056e+001°)
2.04995499549944e+008	(4.40823475867335e+001dB,-3.52275687577109e+001°)
2.05033003300319e+008	(4.40819723016090e+001dB,-3.52332826413825e+001°)
2.05070507050694e+008	(4.40815969858004e+001dB,-3.52389960754590e+001°)
2.05108010801069e+008	(4.40812216393280e+001dB,-3.52447090599782e+001°)
2.05145514551444e+008	(4.40808462621881e+001dB,-3.52504215950879e+001°)
2.05183018301819e+008	(4.40804708544062e+001dB,-3.52561336807625e+001°)
2.05220522052194e+008	(4.40800954159958e+001dB,-3.52618453169807e+001°)
2.05258025802569e+008	(4.40797199469661e+001dB,-3.52675565038305e+001°)
2.05295529552944e+008	(4.40793444473355e+001dB,-3.52732672413028e+001°)
2.05333033303319e+008	(4.40789689171119e+001dB,-3.52789775294716e+001°)
2.05370537053694e+008	(4.40785933563156e+001dB,-3.52846873682459e+001°)
2.05408040804070e+008	(4.40782177649555e+001dB,-3.52903967578242e+001°)
2.05445544554445e+008	(4.40778421430387e+001dB,-3.52961056981947e+001°)
2.05483048304820e+008	(4.40774664905906e+001dB,-3.53018141893134e+001°)
2.05520552055195e+008	(4.40770908076180e+001dB,-3.53075222312675e+001°)
2.05558055805570e+008	(4.40767150941381e+001dB,-3.53132298240124e+001°)
2.05595559555945e+008	(4.40763393501614e+001dB,-3.53189369676491e+001°)
2.05633063306320e+008	(4.40759635757044e+001dB,-3.53246436621743e+001°)
2.05670567056695e+008	(4.40755877707720e+001dB,-3.53303499076714e+001°)
2.05708070807070e+008	(4.40752119353897e+001dB,-3.53360557041143e+001°)
2.05745574557445e+008	(4.40748360695617e+001dB,-3.53417610515410e+001°)
2.05783078307820e+008	(4.40744601733080e+001dB,-3.53474659499362e+001°)
2.05820582058195e+008	(4.40740842466328e+001dB,-3.53531703995071e+001°)
2.05858085808570e+008	(4.40737082895583e+001dB,-3.53588744001146e+001°)
2.05895589558945e+008	(4.40733323020988e+001dB,-3.53645779517755e+001°)
2.05933093309320e+008	(4.40729562842587e+001dB,-3.53702810546659e+001°)
2.05970597059695e+008	(4.40725802360578e+001dB,-3.53759837086781e+001°)
2.06008100810070e+008	(4.40722041575123e+001dB,-3.53816859138471e+001°)
2.06045604560445e+008	(4.40718280486282e+001dB,-3.53873876702856e+001°)
2.06083108310820e+008	(4.40714519094256e+001dB,-3.53930889779689e+001°)
2.06120612061195e+008	(4.40710757399059e+001dB,-3.53987898370095e+001°)
2.06158115811570e+008	(4.40706995401003e+001dB,-3.54044902473232e+001°)
2.06195619561945e+008	(4.40703233100127e+001dB,-3.54101902088908e+001°)
2.06233123312320e+008	(4.40699470496492e+001dB,-3.54158897220178e+001°)
2.06270627062695e+008	(4.40695707590413e+001dB,-3.54215887863679e+001°)
2.06308130813070e+008	(4.40691944381854e+001dB,-3.54272874022963e+001°)
2.06345634563445e+008	(4.40688180871037e+001dB,-3.54329855696290e+001°)
2.06383138313820e+008	(4.40684417058064e+001dB,-3.54386832884830e+001°)
2.06420642064195e+008	(4.40680652943074e+001dB,-3.54443805588403e+001°)
2.06458145814570e+008	(4.40676888526231e+001dB,-3.54500773807170e+001°)
2.06495649564945e+008	(4.40673123807660e+001dB,-3.54557737542030e+001°)
2.06533153315320e+008	(4.40669358787414e+001dB,-3.54614696793502e+001°)
2.06570657065696e+008	(4.40665593465728e+001dB,-3.54671651560867e+001°)
2.06608160816071e+008	(4.40661827842674e+001dB,-3.54728601845539e+001°)
2.06645664566446e+008	(4.40658061918450e+001dB,-3.54785547646588e+001°)
2.06683168316821e+008	(4.40654295693119e+001dB,-3.54842488965225e+001°)
2.06720672067196e+008	(4.40650529166850e+001dB,-3.54899425802069e+001°)
2.06758175817571e+008	(4.40646762339801e+001dB,-3.54956358156049e+001°)
2.06795679567946e+008	(4.40642995212042e+001dB,-3.55013286028593e+001°)
2.06833183318321e+008	(4.40639227783756e+001dB,-3.55070209419552e+001°)
2.06870687068696e+008	(4.40635460055050e+001dB,-3.55127128329598e+001°)
2.06908190819071e+008	(4.40631692026071e+001dB,-3.55184042758525e+001°)
2.06945694569446e+008	(4.40627923696959e+001dB,-3.55240952707085e+001°)
2.06983198319821e+008	(4.40624155067877e+001dB,-3.55297858174842e+001°)
2.07020702070196e+008	(4.40620386138834e+001dB,-3.55354759163618e+001°)
2.07058205820571e+008	(4.40616616910109e+001dB,-3.55411655671915e+001°)
2.07095709570946e+008	(4.40612847381767e+001dB,-3.55468547700533e+001°)
2.07133213321321e+008	(4.40609077553929e+001dB,-3.55525435250831e+001°)
2.07170717071696e+008	(4.40605307426785e+001dB,-3.55582318321849e+001°)
2.07208220822071e+008	(4.40601537000414e+001dB,-3.55639196914469e+001°)
2.07245724572446e+008	(4.40597766274993e+001dB,-3.55696071028694e+001°)
2.07283228322821e+008	(4.40593995250614e+001dB,-3.55752940665175e+001°)
2.07320732073196e+008	(4.40590223927401e+001dB,-3.55809805824141e+001°)
2.07358235823571e+008	(4.40586452305600e+001dB,-3.55866666505027e+001°)
2.07395739573946e+008	(4.40582680385149e+001dB,-3.55923522710475e+001°)
2.07433243324321e+008	(4.40578908166378e+001dB,-3.55980374437776e+001°)
2.07470747074696e+008	(4.40575135649288e+001dB,-3.56037221689276e+001°)
2.07508250825071e+008	(4.40571362834042e+001dB,-3.56094064464866e+001°)
2.07545754575446e+008	(4.40567589720838e+001dB,-3.56150902763862e+001°)
2.07583258325821e+008	(4.40563816309696e+001dB,-3.56207736588196e+001°)
2.07620762076196e+008	(4.40560042600855e+001dB,-3.56264565936825e+001°)
2.07658265826571e+008	(4.40556268594399e+001dB,-3.56321390810709e+001°)
2.07695769576947e+008	(4.40552494290431e+001dB,-3.56378211210214e+001°)
2.07733273327322e+008	(4.40548719689191e+001dB,-3.56435027134760e+001°)
2.07770777077697e+008	(4.40544944790706e+001dB,-3.56491838585259e+001°)
2.07808280828072e+008	(4.40541169595112e+001dB,-3.56548645562943e+001°)
2.07845784578447e+008	(4.40537394102591e+001dB,-3.56605448066825e+001°)
2.07883288328822e+008	(4.40533618313279e+001dB,-3.56662246096911e+001°)
2.07920792079197e+008	(4.40529842227298e+001dB,-3.56719039654351e+001°)
2.07958295829572e+008	(4.40526065844715e+001dB,-3.56775828739963e+001°)
2.07995799579947e+008	(4.40522289165801e+001dB,-3.56832613352277e+001°)
2.08033303330322e+008	(4.40518512190559e+001dB,-3.56889393493361e+001°)
2.08070807080697e+008	(4.40514734919166e+001dB,-3.56946169162813e+001°)
2.08108310831072e+008	(4.40510957351793e+001dB,-3.57002940360494e+001°)
2.08145814581447e+008	(4.40507179488451e+001dB,-3.57059707088143e+001°)
2.08183318331822e+008	(4.40503401329464e+001dB,-3.57116469343843e+001°)
2.08220822082197e+008	(4.40499622874803e+001dB,-3.57173227129661e+001°)
2.08258325832572e+008	(4.40495844124672e+001dB,-3.57229980445327e+001°)
2.08295829582947e+008	(4.40492065079191e+001dB,-3.57286729291222e+001°)
2.08333333333322e+008	(4.40488285738533e+001dB,-3.57343473666961e+001°)
2.08370837083697e+008	(4.40484506102749e+001dB,-3.57400213574000e+001°)
2.08408340834072e+008	(4.40480726171993e+001dB,-3.57456949012003e+001°)
2.08445844584447e+008	(4.40476945946431e+001dB,-3.57513679981380e+001°)
2.08483348334822e+008	(4.40473165426185e+001dB,-3.57570406482656e+001°)
2.08520852085197e+008	(4.40469384611432e+001dB,-3.57627128514795e+001°)
2.08558355835572e+008	(4.40465603502199e+001dB,-3.57683846080282e+001°)
2.08595859585947e+008	(4.40461822098642e+001dB,-3.57740559178682e+001°)
2.08633363336322e+008	(4.40458040401018e+001dB,-3.57797267808712e+001°)
2.08670867086697e+008	(4.40454258409347e+001dB,-3.57853971972119e+001°)
2.08708370837072e+008	(4.40450476123746e+001dB,-3.57910671669419e+001°)
2.08745874587447e+008	(4.40446693544387e+001dB,-3.57967366900366e+001°)
2.08783378337822e+008	(4.40442910671449e+001dB,-3.58024057665250e+001°)
2.08820882088197e+008	(4.40439127504988e+001dB,-3.58080743964311e+001°)
2.08858385838573e+008	(4.40435344045150e+001dB,-3.58137425798221e+001°)
2.08895889588948e+008	(4.40431560292065e+001dB,-3.58194103167469e+001°)
2.08933393339323e+008	(4.40427776245893e+001dB,-3.58250776071589e+001°)
2.08970897089698e+008	(4.40423991906808e+001dB,-3.58307444510848e+001°)
2.09008400840073e+008	(4.40420207274843e+001dB,-3.58364108486408e+001°)
2.09045904590448e+008	(4.40416422350171e+001dB,-3.58420767997933e+001°)
2.09083408340823e+008	(4.40412637132943e+001dB,-3.58477423045966e+001°)
2.09120912091198e+008	(4.40408851623258e+001dB,-3.58534073630894e+001°)
2.09158415841573e+008	(4.40405065821317e+001dB,-3.58590719752804e+001°)
2.09195919591948e+008	(4.40401279727155e+001dB,-3.58647361412147e+001°)
2.09233423342323e+008	(4.40397493340978e+001dB,-3.58703998608918e+001°)
2.09270927092698e+008	(4.40393706662866e+001dB,-3.58760631343926e+001°)
2.09308430843073e+008	(4.40389919693020e+001dB,-3.58817259616688e+001°)
2.09345934593448e+008	(4.40386132431487e+001dB,-3.58873883428345e+001°)
2.09383438343823e+008	(4.40382344878457e+001dB,-3.58930502778664e+001°)
2.09420942094198e+008	(4.40378557034067e+001dB,-3.58987117668038e+001°)
2.09458445844573e+008	(4.40374768898388e+001dB,-3.59043728097233e+001°)
2.09495949594948e+008	(4.40370980471622e+001dB,-3.59100334066000e+001°)
2.09533453345323e+008	(4.40367191753883e+001dB,-3.59156935574644e+001°)
2.09570957095698e+008	(4.40363402745241e+001dB,-3.59213532623932e+001°)
2.09608460846073e+008	(4.40359613445889e+001dB,-3.59270125214177e+001°)
2.09645964596448e+008	(4.40355823855971e+001dB,-3.59326713344665e+001°)
2.09683468346823e+008	(4.40352033975587e+001dB,-3.59383297016799e+001°)
2.09720972097198e+008	(4.40348243804893e+001dB,-3.59439876230311e+001°)
2.09758475847573e+008	(4.40344453344012e+001dB,-3.59496450985598e+001°)
2.09795979597948e+008	(4.40340662592996e+001dB,-3.59553021283709e+001°)
2.09833483348323e+008	(4.40336871552159e+001dB,-3.59609587123155e+001°)
2.09870987098698e+008	(4.40333080221412e+001dB,-3.59666148506656e+001°)
2.09908490849073e+008	(4.40329288601101e+001dB,-3.59722705431508e+001°)
2.09945994599448e+008	(4.40325496691190e+001dB,-3.59779257901047e+001°)
2.09983498349823e+008	(4.40321704491895e+001dB,-3.59835805913892e+001°)
2.10021002100199e+008	(4.40317912003274e+001dB,-3.59892349471418e+001°)
2.10058505850574e+008	(4.40314119225587e+001dB,-3.59948888572531e+001°)
2.10096009600949e+008	(4.40310326158864e+001dB,-3.60005423217980e+001°)
2.10133513351324e+008	(4.40306532803275e+001dB,-3.60061953408621e+001°)
2.10171017101699e+008	(4.40302739158888e+001dB,-3.60118479144673e+001°)
2.10208520852074e+008	(4.40298945225969e+001dB,-3.60175000425230e+001°)
2.10246024602449e+008	(4.40295151004492e+001dB,-3.60231517252624e+001°)
2.10283528352824e+008	(4.40291356494704e+001dB,-3.60288029625860e+001°)
2.10321032103199e+008	(4.40287561696682e+001dB,-3.60344537545233e+001°)
2.10358535853574e+008	(4.40283766610652e+001dB,-3.60401041010575e+001°)
2.10396039603949e+008	(4.40279971236544e+001dB,-3.60457540024157e+001°)
2.10433543354324e+008	(4.40276175574667e+001dB,-3.60514034584484e+001°)
2.10471047104699e+008	(4.40272379625096e+001dB,-3.60570524692533e+001°)
2.10508550855074e+008	(4.40268583387914e+001dB,-3.60627010349028e+001°)
2.10546054605449e+008	(4.40264786863335e+001dB,-3.60683491553059e+001°)
2.10583558355824e+008	(4.40260990051475e+001dB,-3.60739968305306e+001°)
2.10621062106199e+008	(4.40257192952443e+001dB,-3.60796440606399e+001°)
2.10658565856574e+008	(4.40253395566351e+001dB,-3.60852908456849e+001°)
2.10696069606949e+008	(4.40249597893389e+001dB,-3.60909371856527e+001°)
2.10733573357324e+008	(4.40245799933600e+001dB,-3.60965830806258e+001°)
2.10771077107699e+008	(4.40242001687213e+001dB,-3.61022285305823e+001°)
2.10808580858074e+008	(4.40238203154257e+001dB,-3.61078735355862e+001°)
2.10846084608449e+008	(4.40234404334986e+001dB,-3.61135180955935e+001°)
2.10883588358824e+008	(4.40230605229415e+001dB,-3.61191622107506e+001°)
2.10921092109199e+008	(4.40226805837742e+001dB,-3.61248058810244e+001°)
2.10958595859574e+008	(4.40223006160087e+001dB,-3.61304491063952e+001°)
2.10996099609949e+008	(4.40219206196541e+001dB,-3.61360918870561e+001°)
2.11033603360324e+008	(4.40215405947277e+001dB,-3.61417342228536e+001°)
2.11071107110699e+008	(4.40211605412436e+001dB,-3.61473761138944e+001°)
2.11108610861074e+008	(4.40207804592126e+001dB,-3.61530175601943e+001°)
2.11146114611449e+008	(4.40204003486469e+001dB,-3.61586585618434e+001°)
2.11183618361825e+008	(4.40200202095597e+001dB,-3.61642991188437e+001°)
2.11221122112200e+008	(4.40196400419691e+001dB,-3.61699392311518e+001°)
2.11258625862575e+008	(4.40192598458829e+001dB,-3.61755788988392e+001°)
2.11296129612950e+008	(4.40188796213161e+001dB,-3.61812181219835e+001°)
2.11333633363325e+008	(4.40184993682830e+001dB,-3.61868569005543e+001°)
2.11371137113700e+008	(4.40181190867910e+001dB,-3.61924952346660e+001°)
2.11408640864075e+008	(4.40177387768588e+001dB,-3.61981331242571e+001°)
2.11446144614450e+008	(4.40173584384960e+001dB,-3.62037705694183e+001°)
2.11483648364825e+008	(4.40169780717210e+001dB,-3.62094075701537e+001°)
2.11521152115200e+008	(4.40165976765390e+001dB,-3.62150441264925e+001°)
2.11558655865575e+008	(4.40162172529685e+001dB,-3.62206802384872e+001°)
2.11596159615950e+008	(4.40158368010264e+001dB,-3.62263159060625e+001°)
2.11633663366325e+008	(4.40154563207159e+001dB,-3.62319511294065e+001°)
2.11671167116700e+008	(4.40150758120547e+001dB,-3.62375859085342e+001°)
2.11708670867075e+008	(4.40146952750576e+001dB,-3.62432202433414e+001°)
2.11746174617450e+008	(4.40143147097375e+001dB,-3.62488541339040e+001°)
2.11783678367825e+008	(4.40139341161056e+001dB,-3.62544875803498e+001°)
2.11821182118200e+008	(4.40135534941771e+001dB,-3.62601205826182e+001°)
2.11858685868575e+008	(4.40131728439600e+001dB,-3.62657531408023e+001°)
2.11896189618950e+008	(4.40127921654726e+001dB,-3.62713852548614e+001°)
2.11933693369325e+008	(4.40124114587277e+001dB,-3.62770169248311e+001°)
2.11971197119700e+008	(4.40120307237359e+001dB,-3.62826481508250e+001°)
2.12008700870075e+008	(4.40116499605090e+001dB,-3.62882789328519e+001°)
2.12046204620450e+008	(4.40112691690620e+001dB,-3.62939092708686e+001°)
2.12083708370825e+008	(4.40108883494089e+001dB,-3.62995391649691e+001°)
2.12121212121200e+008	(4.40105075015649e+001dB,-3.63051686151043e+001°)
2.12158715871575e+008	(4.40101266255358e+001dB,-3.63107976214454e+001°)
2.12196219621950e+008	(4.40097457213393e+001dB,-3.63164261839150e+001°)
2.12233723372325e+008	(4.40093647889914e+001dB,-3.63220543025187e+001°)
2.12271227122700e+008	(4.40089838285037e+001dB,-3.63276819773314e+001°)
2.12308730873075e+008	(4.40086028398818e+001dB,-3.63333092084596e+001°)
2.12346234623451e+008	(4.40082218231471e+001dB,-3.63389359958541e+001°)
2.12383738373826e+008	(4.40078407783074e+001dB,-3.63445623395245e+001°)
2.12421242124201e+008	(4.40074597053813e+001dB,-3.63501882394947e+001°)
2.12458745874576e+008	(4.40070786043755e+001dB,-3.63558136959089e+001°)
2.12496249624951e+008	(4.40066974753077e+001dB,-3.63614387086778e+001°)
2.12533753375326e+008	(4.40063163181906e+001dB,-3.63670632778829e+001°)
2.12571257125701e+008	(4.40059351330321e+001dB,-3.63726874035687e+001°)
2.12608760876076e+008	(4.40055539198520e+001dB,-3.63783110857393e+001°)
2.12646264626451e+008	(4.40051726786573e+001dB,-3.63839343244479e+001°)
2.12683768376826e+008	(4.40047914094679e+001dB,-3.63895571196436e+001°)
2.12721272127201e+008	(4.40044101122892e+001dB,-3.63951794714992e+001°)
2.12758775877576e+008	(4.40040287871394e+001dB,-3.64008013799157e+001°)
2.12796279627951e+008	(4.40036474340279e+001dB,-3.64064228450018e+001°)
2.12833783378326e+008	(4.40032660529722e+001dB,-3.64120438667429e+001°)
2.12871287128701e+008	(4.40028846439818e+001dB,-3.64176644452021e+001°)
2.12908790879076e+008	(4.40025032070707e+001dB,-3.64232845803819e+001°)
2.12946294629451e+008	(4.40021217422549e+001dB,-3.64289042723208e+001°)
2.12983798379826e+008	(4.40017402495424e+001dB,-3.64345235210295e+001°)
2.13021302130201e+008	(4.40013587289454e+001dB,-3.64401423266427e+001°)
2.13058805880576e+008	(4.40009771804850e+001dB,-3.64457606890447e+001°)
2.13096309630951e+008	(4.40005956041646e+001dB,-3.64513786083458e+001°)
2.13133813381326e+008	(4.40002139999994e+001dB,-3.64569960846258e+001°)
2.13171317131701e+008	(4.39998323680089e+001dB,-3.64626131177865e+001°)
2.13208820882076e+008	(4.39994507082010e+001dB,-3.64682297079018e+001°)
2.13246324632451e+008	(4.39990690205886e+001dB,-3.64738458550629e+001°)
2.13283828382826e+008	(4.39986873051844e+001dB,-3.64794615592915e+001°)
